listing_id,category,location,seller_type,posted_days_ago,title,description,price_aed,is_suspicious,suspicious_reason
2305,Electronics,Al Barsha,business,30,JBL Model Z for sale - Good condition,Good condition. No issues. Can meet in Al Barsha.,4108,0,
1852,Electronics,Downtown Dubai,individual,17,JBL Model X 64GB New,New. No issues. Can meet in Downtown Dubai.,4108,0,
3320,Bikes,Dubai Marina,individual,0,CHEAP 💯 HONDA MODEL Z 128GB - WITH BOX,Good condition. No issues. Can meet in Dubai Marina.,14270,1,new_listing_fast_post|spam_title_caps
1176,Mobiles,Bur Dubai,business,29,OnePlus Model Y 64GB Like New,Like New. No issues. Can meet in Bur Dubai.,577,0,
2262,Mobiles,Al Barsha,business,2,Google Model X 512GB Fair,Fair. No issues. Can meet in Al Barsha.,1608,0,
1223,Bikes,Al Barsha,individual,13,Honda Model Y 512GB - with box,Good condition. No issues. Can meet in Al Barsha.,2340,0,
1145,Cars,Al Barsha,business,9,2009 Honda Model X 55784km - Fair,Fair. Well maintained. Service history available. Located in Al Barsha.,169962,0,
2088,Apartments,Deira,business,22,3 bedroom apartment for rent in Deira,3 bedroom apartment in Deira. Semi-furnished. Ready to move. Family building.,10269,0,
1373,Services,Ajman,business,3,Other Model X 128GB - with box,Used. No issues. Can meet in Ajman.,1992,0,
2824,Apartments,Abu Dhabi,individual,1,GUARANTEED ⚡ 3 BEDROOM APARTMENT FOR RENT IN ABU DHABI,3 bedroom apartment in Abu Dhabi. Semi-furnished. Ready to move. Family building. Email: richard13@gmail.com cheap cheap cheap cheap cheap,4940,1,email_in_description|new_listing_fast_post|repeated_words|spam_title_caps
3109,Apartments,Ajman,business,27,GUARANTEED ✅ 1BHK IN AJMAN | UNFURNISHED,1 bedroom apartment in Ajman. Unfurnished. Ready to move. Family building. Contact WhatsApp +971509058813,1994,1,phone_in_description|price_too_low|spam_title_caps
2142,Bikes,Al Barsha,business,16,Yamaha Model Z 512GB - with box,Used. No issues. Can meet in Al Barsha.,15048,0,
3392,Electronics,Dubai Marina,individual,13,FREE DELIVERY 📞 LG MODEL Z FOR SALE - GOOD CONDITION,Good condition. No issues. Can meet in Dubai Marina. Email: stevenscott@yahoo.com,2192,1,email_in_description|spam_title_caps
3163,Electronics,Deira,individual,1,NO SCAM 🚨 BOSE MODEL Z 64GB USED,Used. No issues. Can meet in Deira. Contact WhatsApp +971564013728 Email: ybailey@yahoo.com,2512,1,email_in_description|new_listing_fast_post|phone_in_description|spam_title_caps
2274,Electronics,Al Barsha,individual,23,LG Model Z 512GB - with box,New. No issues. Can meet in Al Barsha.,3917,0,
2265,Mobiles,Abu Dhabi,individual,15,OnePlus Model Z for sale - Good condition,Good condition. No issues. Can meet in Abu Dhabi.,3372,0,
3233,Laptops,JLT,individual,14,CALL NOW 🔥 HP ENVY FOR SALE - USED,Used. Battery good. Includes charger. Available in JLT. offer offer offer offer offer offer,462,1,price_too_low|repeated_words|spam_title_caps
2948,Electronics,JLT,individual,0,URGENT SALE 🚨 SONY MODEL Z 512GB - WITH BOX,Fair. No issues. Can meet in JLT. Email: adrianzimmerman@gmail.com offer offer offer offer offer offer offer offer offer offer offer,580,1,email_in_description|repeated_words|spam_title_caps
1009,Mobiles,Al Barsha,business,12,Samsung A54 128GB - with box,New. No issues. Can meet in Al Barsha.,2544,0,
1449,Furniture,Ajman,individual,6,Bed frame - New,Bed frame in New. Pickup from Ajman.,3035,0,
2838,Mobiles,Business Bay,individual,4,Apple iPhone 14 512GB - with box,Used. No issues. Can meet in Business Bay. Contact WhatsApp +971543180839,2950,1,phone_in_description
1708,Fashion,Downtown Dubai,individual,24,H&M Model X 64GB New,New. No issues. Can meet in Downtown Dubai.,397,0,
1255,Laptops,Bur Dubai,business,7,Asus Vivobook 8GB RAM 512GB SSD - Fair,Fair. Battery good. Includes charger. Available in Bur Dubai.,6108,0,
1882,Jobs,Deira,individual,25,Other Model Y 128GB - with box,Used. No issues. Can meet in Deira.,0,0,
2617,Fashion,Business Bay,business,1,H&M Model Y for sale - Good condition,Good condition. No issues. Can meet in Business Bay.,979,0,
1389,Electronics,JLT,business,21,JBL Model Z 128GB - with box,Fair. No issues. Can meet in JLT.,699,0,
3015,Furniture,Business Bay,individual,1,FREE DELIVERY 💯 DINING TABLE FOR SALE - GOOD CONDITION,Dining table in Good condition. Pickup from Business Bay. sale sale sale sale sale sale sale,2423,1,new_listing_fast_post|repeated_words|spam_title_caps
3395,Services,JLT,individual,25,URGENT SALE ⚡ OTHER MODEL Z FOR SALE - NEW,New. No issues. Can meet in JLT. cheap cheap cheap cheap cheap cheap cheap cheap cheap cheap,1234,1,repeated_words|spam_title_caps
2581,Furniture,Business Bay,business,1,TV unit - Good condition,TV unit in Good condition. Pickup from Business Bay.,1747,0,
1908,Fashion,JLT,individual,9,Nike Model X for sale - Good condition,Good condition. No issues. Can meet in JLT.,461,0,
1924,Laptops,Deira,individual,30,Asus laptop 8GB/1024GB - Fair,Fair. Battery good. Includes charger. Available in Deira.,5442,0,
1751,Bikes,Downtown Dubai,business,25,Honda Model Z 512GB - with box,Used. No issues. Can meet in Downtown Dubai.,13872,0,
2889,Laptops,Al Barsha,individual,1,BEST PRICE 🎉 HP PAVILION FOR SALE - FAIR,Fair. Battery good. Includes charger. Available in Al Barsha.,95,1,new_listing_fast_post|price_too_low|spam_title_caps
1460,Services,Downtown Dubai,business,13,Generic Model X 256GB Fair,Fair. No issues. Can meet in Downtown Dubai.,1320,0,
2747,Bikes,Downtown Dubai,individual,24,Yamaha Model X for sale - Fair,Fair. No issues. Can meet in Downtown Dubai.,14713,0,
2947,Cars,Downtown Dubai,business,5,2016 Mercedes Model Z - 63174km,New. Well maintained. Service history available. Located in Downtown Dubai. cheap cheap cheap cheap cheap cheap cheap cheap cheap,24029,1,repeated_words
2224,Furniture,Dubai Marina,business,13,Dining table for sale - New,Dining table in New. Pickup from Dubai Marina.,1260,0,
2168,Fashion,Downtown Dubai,business,26,Adidas Model Y 128GB Fair,Fair. No issues. Can meet in Downtown Dubai.,221,0,
1958,Services,Deira,business,14,Generic Model Y 128GB - with box,Fair. No issues. Can meet in Deira.,1839,0,
1501,Apartments,Downtown Dubai,individual,19,3 bedroom apartment for rent in Downtown Dubai,3 bedroom apartment in Downtown Dubai. Furnished. Ready to move. Family building.,13732,0,
2727,Laptops,Ajman,individual,16,Lenovo IdeaPad 8GB RAM 256GB SSD - New,New. Battery good. Includes charger. Available in Ajman.,6492,0,
1739,Jobs,Al Barsha,business,15,Other Model Z for sale - Good condition,Good condition. No issues. Can meet in Al Barsha.,0,0,
1040,Jobs,Dubai Marina,business,28,Generic Model Z for sale - Like New,Like New. No issues. Can meet in Dubai Marina.,0,0,
1868,Mobiles,Sharjah,business,25,Apple iPhone 13 64GB - with box,New. No issues. Can meet in Sharjah.,931,0,
1731,Bikes,Ajman,business,1,Honda Model Z 64GB - with box,Used. No issues. Can meet in Ajman.,7008,0,
1539,Electronics,Downtown Dubai,business,19,LG Model X for sale - Good condition,Good condition. No issues. Can meet in Downtown Dubai.,4882,0,
2201,Laptops,JLT,individual,29,Apple MacBook Pro for sale - Like New,Like New. Battery good. Includes charger. Available in JLT.,2363,0,
2339,Fashion,JLT,business,20,Adidas Model Z 64GB Used,Used. No issues. Can meet in JLT.,1178,0,
1697,Services,Dubai Marina,individual,20,Other Model X for sale - Used,Used. No issues. Can meet in Dubai Marina.,1376,0,
3344,Services,Downtown Dubai,individual,2,Other Model X 64GB - with box,Good condition. No issues. Can meet in Downtown Dubai. Contact WhatsApp +971528198924 sale sale sale sale sale sale sale sale sale,1665,1,phone_in_description|repeated_words
3087,Apartments,Bur Dubai,individual,25,WHATSAPP 😱 3BR APARTMENT IN BUR DUBAI - FURNISHED,3 bedroom apartment in Bur Dubai. Furnished. Ready to move. Family building. Contact WhatsApp +971595200727 offer offer offer offer offer offer offer offer offer offer offer,9264,1,phone_in_description|repeated_words|spam_title_caps
3076,Bikes,Dubai Marina,individual,0,Honda Model Y 64GB Used,Used. No issues. Can meet in Dubai Marina. Contact WhatsApp +971524081423 offer offer offer offer offer,7691,1,new_listing_fast_post|phone_in_description|repeated_words
2371,Laptops,Downtown Dubai,individual,5,Apple laptop 8GB/512GB - Used,Used. Battery good. Includes charger. Available in Downtown Dubai.,5354,0,
2145,Electronics,Al Barsha,business,14,JBL Model X 64GB Fair,Fair. No issues. Can meet in Al Barsha.,1087,0,
2031,Laptops,JLT,business,8,Lenovo IdeaPad 32GB RAM 512GB SSD - Like New,Like New. Battery good. Includes charger. Available in JLT.,3429,0,
1372,Mobiles,Dubai Marina,individual,4,Google Model Y for sale - New,New. No issues. Can meet in Dubai Marina.,3385,0,
1667,Cars,Dubai Marina,individual,2,2021 Kia Model Y 50592km - Like New,Like New. Well maintained. Service history available. Located in Dubai Marina.,43971,0,
2431,Mobiles,Al Barsha,business,12,Apple iPhone 13 for sale - Good condition,Good condition. No issues. Can meet in Al Barsha.,3604,0,
3183,Cars,Dubai Marina,business,4,100% ORIGINAL 🎉 2010 KIA MODEL Z 169871KM - FAIR,Fair. Well maintained. Service history available. Located in Dubai Marina. Contact WhatsApp +971544084465 offer offer offer offer offer offer offer offer offer,143170,1,phone_in_description|repeated_words|spam_title_caps
1357,Cars,Bur Dubai,individual,26,2010 BMW X5 201425km - Like New,Like New. Well maintained. Service history available. Located in Bur Dubai.,101255,0,
1967,Cars,Ajman,business,18,2016 Nissan X-Trail 67875km - Fair,Fair. Well maintained. Service history available. Located in Ajman.,45405,0,
1783,Jobs,Business Bay,individual,9,Other Model Y for sale - New,New. No issues. Can meet in Business Bay.,0,0,
1735,Fashion,Al Barsha,individual,25,H&M Model X for sale - Like New,Like New. No issues. Can meet in Al Barsha.,396,0,
2353,Services,Bur Dubai,individual,17,Generic Model X for sale - New,New. No issues. Can meet in Bur Dubai.,415,0,
2035,Furniture,Sharjah,individual,20,Coffee table for sale - Fair,Coffee table in Fair. Pickup from Sharjah.,1292,0,
1970,Services,Ajman,individual,26,Generic Model X for sale - Good condition,Good condition. No issues. Can meet in Ajman.,837,0,
1470,Apartments,Al Barsha,individual,16,1BHK in Al Barsha | Unfurnished,1 bedroom apartment in Al Barsha. Unfurnished. Ready to move. Family building.,5953,0,
1655,Bikes,Sharjah,individual,27,Suzuki Model Z 128GB - with box,Used. No issues. Can meet in Sharjah.,3672,0,
3353,Fashion,Deira,individual,0,GENUINE 🔥 ADIDAS MODEL Y 64GB NEW,New. No issues. Can meet in Deira. Contact WhatsApp +971521385166,1348,1,phone_in_description|spam_title_caps
2909,Apartments,Sharjah,individual,10,GENUINE ✅ 4BHK IN SHARJAH | UNFURNISHED,4 bedroom apartment in Sharjah. Unfurnished. Ready to move. Family building. Contact WhatsApp +971549624430 Email: spenceamanda@gmail.com,1624,1,email_in_description|phone_in_description|price_too_low|spam_title_caps
3330,Apartments,Dubai Marina,individual,26,3BHK in Dubai Marina | Furnished,3 bedroom apartment in Dubai Marina. Furnished. Ready to move. Family building. Contact WhatsApp +971568214160 urgent urgent urgent urgent urgent urgent,17261,1,phone_in_description|repeated_words
2396,Cars,Downtown Dubai,individual,21,Toyota Yaris 2011 - Good condition,Good condition. Well maintained. Service history available. Located in Downtown Dubai.,11204,0,
2536,Laptops,Sharjah,business,17,Asus ROG for sale - New,New. Battery good. Includes charger. Available in Sharjah.,6451,0,
2983,Furniture,Ajman,individual,2,NO SCAM 😱 BED FRAME - BARELY USED,Bed frame in New. Pickup from Ajman. Contact WhatsApp +971541283652,1196,1,phone_in_description|spam_title_caps
3181,Services,Ajman,business,10,Other Model X 256GB Like New,Like New. No issues. Can meet in Ajman. Contact WhatsApp +971513740840,1678,1,phone_in_description
2549,Furniture,Dubai Marina,business,25,Coffee table - barely used,Coffee table in New. Pickup from Dubai Marina.,2140,0,
2328,Laptops,Deira,individual,24,Asus Vivobook for sale - Fair,Fair. Battery good. Includes charger. Available in Deira.,863,0,
2256,Electronics,Sharjah,business,13,Bose Model X 128GB - with box,New. No issues. Can meet in Sharjah.,2643,0,
3161,Cars,Ajman,individual,29,2024 Nissan Patrol - 235018km,Good condition. Well maintained. Service history available. Located in Ajman. urgent urgent urgent urgent urgent urgent urgent urgent,2145,1,price_too_low|repeated_words
2425,Services,Dubai Marina,individual,10,Other Model Z for sale - Like New,Like New. No issues. Can meet in Dubai Marina.,96,0,
2464,Apartments,Bur Dubai,business,19,3 bedroom apartment for rent in Bur Dubai,3 bedroom apartment in Bur Dubai. Semi-furnished. Ready to move. Family building.,8553,0,
2555,Jobs,Dubai Marina,business,29,Generic Model Z 64GB - with box,Fair. No issues. Can meet in Dubai Marina.,0,0,
3155,Services,Sharjah,business,4,PROMOTION 💯 OTHER MODEL Z FOR SALE - LIKE NEW,Like New. No issues. Can meet in Sharjah.,1399,1,spam_title_caps
2250,Electronics,Dubai Marina,business,19,Sony Model Z for sale - New,New. No issues. Can meet in Dubai Marina.,3266,0,
2699,Laptops,Bur Dubai,individual,15,Asus ROG for sale - Good condition,Good condition. Battery good. Includes charger. Available in Bur Dubai.,1395,0,
2252,Fashion,Abu Dhabi,individual,6,H&M Model Y 256GB Used,Used. No issues. Can meet in Abu Dhabi.,442,0,
3425,Laptops,Al Barsha,business,20,HP Envy for sale - Used,Used. Battery good. Includes charger. Available in Al Barsha. Contact WhatsApp +971501226136,253,1,phone_in_description|price_too_low
3318,Cars,Business Bay,individual,0,Mercedes Model Y 2008 - Used,Used. Well maintained. Service history available. Located in Business Bay. Contact WhatsApp +971527267637 Email: karen68@outlook.com,24839,1,email_in_description|new_listing_fast_post|phone_in_description|price_too_low
2236,Laptops,Sharjah,individual,4,Apple laptop 32GB/256GB - Like New,Like New. Battery good. Includes charger. Available in Sharjah.,5809,0,
1885,Bikes,Deira,individual,14,Kawasaki Model Z for sale - Used,Used. No issues. Can meet in Deira.,19446,0,
1079,Jobs,Business Bay,individual,9,Generic Model Y 64GB Fair,Fair. No issues. Can meet in Business Bay.,0,0,
2172,Fashion,JLT,business,3,Nike Model X for sale - Fair,Fair. No issues. Can meet in JLT.,566,0,
1814,Services,Dubai Marina,individual,8,Other Model Z for sale - Good condition,Good condition. No issues. Can meet in Dubai Marina.,1519,0,
2852,Services,Al Barsha,individual,0,Generic Model X for sale - New,New. No issues. Can meet in Al Barsha. cheap cheap cheap cheap cheap cheap cheap,812,1,repeated_words
2970,Services,JLT,individual,1,GENUINE 🎉 GENERIC MODEL Z FOR SALE - USED,Used. No issues. Can meet in JLT. Contact WhatsApp +971501503109,1210,1,new_listing_fast_post|phone_in_description|spam_title_caps
1671,Jobs,JLT,business,18,Generic Model Z for sale - New,New. No issues. Can meet in JLT.,0,0,
3186,Jobs,Al Barsha,individual,1,Other Model Y for sale - New,New. No issues. Can meet in Al Barsha. original original original original original original original original original original original,0,1,new_listing_fast_post|repeated_words
3441,Bikes,Al Barsha,individual,0,GENUINE ⚡ KAWASAKI MODEL Z 512GB LIKE NEW,Like New. No issues. Can meet in Al Barsha. Contact WhatsApp +971511065132 Email: bzimmerman@outlook.com urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,1298,1,email_in_description|new_listing_fast_post|phone_in_description|repeated_words|spam_title_caps
1057,Electronics,Bur Dubai,business,7,Samsung S22 128GB Used,Used. No issues. Can meet in Bur Dubai.,2094,0,
1133,Apartments,Ajman,business,1,4BR apartment in Ajman - Semi-furnished,4 bedroom apartment in Ajman. Semi-furnished. Ready to move. Family building.,13741,0,
2140,Electronics,Business Bay,business,22,JBL Model Y 512GB - with box,Used. No issues. Can meet in Business Bay.,1350,0,
1933,Fashion,Business Bay,individual,1,Nike Model Y 256GB Fair,Fair. No issues. Can meet in Business Bay.,440,0,
1928,Services,Ajman,individual,19,Generic Model Y 256GB - with box,Used. No issues. Can meet in Ajman.,444,0,
1823,Apartments,Bur Dubai,business,9,2BHK in Bur Dubai | Unfurnished,2 bedroom apartment in Bur Dubai. Unfurnished. Ready to move. Family building.,16001,0,
2432,Fashion,JLT,individual,23,H&M Model Z 256GB Used,Used. No issues. Can meet in JLT.,527,0,
2392,Electronics,Al Barsha,individual,15,Bose Model X for sale - Like New,Like New. No issues. Can meet in Al Barsha.,3167,0,
2531,Apartments,Abu Dhabi,business,4,2BHK in Abu Dhabi | Furnished,2 bedroom apartment in Abu Dhabi. Furnished. Ready to move. Family building.,9714,0,
2214,Apartments,Sharjah,individual,3,2BHK in Sharjah | Furnished,2 bedroom apartment in Sharjah. Furnished. Ready to move. Family building.,4138,0,
1504,Fashion,Ajman,individual,1,H&M Model Z 128GB - with box,New. No issues. Can meet in Ajman.,1134,0,
3469,Mobiles,Ajman,business,25,GENUINE 🚨 GOOGLE MODEL Y FOR SALE - GOOD CONDITION,Good condition. No issues. Can meet in Ajman. Contact WhatsApp +971529907075,765,1,phone_in_description|price_too_low|spam_title_caps
1347,Bikes,Bur Dubai,business,24,Yamaha Model Z 512GB Used,Used. No issues. Can meet in Bur Dubai.,12388,0,
1386,Electronics,Sharjah,individual,27,JBL Model Y 512GB - with box,Used. No issues. Can meet in Sharjah.,2370,0,
2024,Services,Bur Dubai,business,7,Generic Model Z 128GB - with box,Good condition. No issues. Can meet in Bur Dubai.,1347,0,
2958,Fashion,Deira,individual,0,H&M Model Y 512GB - with box,Good condition. No issues. Can meet in Deira. Contact WhatsApp +971511384496,226,1,new_listing_fast_post|phone_in_description
2384,Fashion,Al Barsha,business,15,Nike Model X for sale - Used,Used. No issues. Can meet in Al Barsha.,902,0,
1894,Services,Al Barsha,individual,17,Other Model Z 64GB Good condition,Good condition. No issues. Can meet in Al Barsha.,1498,0,
1828,Mobiles,Bur Dubai,business,16,OnePlus Model Z 256GB Used,Used. No issues. Can meet in Bur Dubai.,4465,0,
3434,Mobiles,Ajman,business,16,CHEAP 🚨 SAMSUNG NOTE 20 FOR SALE - NEW,New. No issues. Can meet in Ajman. Contact WhatsApp +971593983232 Email: gshort@gmail.com cheap cheap cheap cheap cheap cheap cheap cheap cheap,3808,1,email_in_description|phone_in_description|repeated_words|spam_title_caps
1475,Mobiles,JLT,individual,11,Xiaomi Model Z for sale - Used,Used. No issues. Can meet in JLT.,3634,0,
2683,Furniture,Ajman,business,3,TV unit - Like New,TV unit in Like New. Pickup from Ajman.,263,0,
3140,Laptops,Downtown Dubai,individual,11,GUARANTEED 🚨 ASUS LAPTOP 8GB/512GB - USED,Used. Battery good. Includes charger. Available in Downtown Dubai. Contact WhatsApp +971586595931,6568,1,phone_in_description|spam_title_caps
3327,Laptops,Downtown Dubai,individual,3,Asus laptop 16GB/512GB - Fair,Fair. Battery good. Includes charger. Available in Downtown Dubai.,343,1,price_too_low
3125,Mobiles,Deira,individual,25,URGENT SALE ⚡ SAMSUNG NOTE 20 FOR SALE - GOOD CONDITION,Good condition. No issues. Can meet in Deira. Email: rachel05@yahoo.com urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,3306,1,email_in_description|repeated_words|spam_title_caps
3089,Cars,Dubai Marina,business,16,BEST PRICE 📞 TOYOTA LAND CRUISER 2016 - FAIR,Fair. Well maintained. Service history available. Located in Dubai Marina. Contact WhatsApp +971524729058 sale sale sale sale sale sale,2255,1,phone_in_description|price_too_low|repeated_words|spam_title_caps
1652,Laptops,JLT,business,29,HP Pavilion 32GB RAM 512GB SSD - Fair,Fair. Battery good. Includes charger. Available in JLT.,4432,0,
1172,Furniture,Dubai Marina,business,20,Coffee table - barely used,Coffee table in Used. Pickup from Dubai Marina.,610,0,
2474,Jobs,JLT,business,5,Other Model X 512GB - with box,Good condition. No issues. Can meet in JLT.,0,0,
2149,Mobiles,Deira,individual,27,Xiaomi Model Y 128GB Good condition,Good condition. No issues. Can meet in Deira.,1080,0,
1038,Cars,Bur Dubai,business,5,2008 Kia Model Y 44327km - Fair,Fair. Well maintained. Service history available. Located in Bur Dubai.,47073,0,
2554,Electronics,Al Barsha,business,7,LG Model Y for sale - Like New,Like New. No issues. Can meet in Al Barsha.,540,0,
3385,Apartments,Abu Dhabi,individual,1,2 bedroom apartment for rent in Abu Dhabi,2 bedroom apartment in Abu Dhabi. Furnished. Ready to move. Family building. offer offer offer offer offer offer offer offer offer offer offer,844,1,new_listing_fast_post|price_too_low|repeated_words
1713,Furniture,Dubai Marina,individual,6,Bed frame - Like New,Bed frame in Like New. Pickup from Dubai Marina.,754,0,
1090,Bikes,Sharjah,individual,2,Suzuki Model Z 256GB Good condition,Good condition. No issues. Can meet in Sharjah.,3292,0,
1166,Laptops,JLT,business,20,Apple MacBook Air 16GB RAM 512GB SSD - Fair,Fair. Battery good. Includes charger. Available in JLT.,2454,0,
2205,Apartments,Business Bay,business,12,4BR apartment in Business Bay - Semi-furnished,4 bedroom apartment in Business Bay. Semi-furnished. Ready to move. Family building.,4102,0,
1875,Mobiles,Downtown Dubai,individual,24,Google Model X for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,2146,0,
1444,Bikes,Al Barsha,business,3,Yamaha Model Y 512GB New,New. No issues. Can meet in Al Barsha.,18556,0,
3151,Services,Al Barsha,individual,0,Other Model Z for sale - Fair,Fair. No issues. Can meet in Al Barsha. Contact WhatsApp +971555922802,1217,1,new_listing_fast_post|phone_in_description
3291,Electronics,Deira,individual,1,LG Model Y 512GB Used,Used. No issues. Can meet in Deira. Email: rsims@gmail.com,1549,1,email_in_description|new_listing_fast_post
3483,Services,Abu Dhabi,individual,1,Other Model Z 128GB New,New. No issues. Can meet in Abu Dhabi. urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,513,1,new_listing_fast_post|repeated_words
2093,Services,Downtown Dubai,business,19,Generic Model X 128GB - with box,Like New. No issues. Can meet in Downtown Dubai.,496,0,
2827,Cars,Dubai Marina,individual,0,GUARANTEED 🚨 KIA MODEL Y 2016 - LIKE NEW,Like New. Well maintained. Service history available. Located in Dubai Marina. Contact WhatsApp +971573344288,123513,1,new_listing_fast_post|phone_in_description|spam_title_caps
2155,Fashion,JLT,individual,1,H&M Model Z 128GB - with box,Like New. No issues. Can meet in JLT.,803,0,
2324,Jobs,Downtown Dubai,individual,22,Other Model Z 512GB - with box,Good condition. No issues. Can meet in Downtown Dubai.,0,0,
1216,Laptops,Sharjah,business,24,Asus laptop 8GB/256GB - Fair,Fair. Battery good. Includes charger. Available in Sharjah.,3757,0,
2350,Mobiles,Bur Dubai,individual,22,Apple iPhone 12 256GB Like New,Like New. No issues. Can meet in Bur Dubai.,750,0,
1510,Services,Deira,business,13,Other Model Z for sale - Like New,Like New. No issues. Can meet in Deira.,678,0,
2680,Electronics,Sharjah,business,12,Bose Model Y for sale - Like New,Like New. No issues. Can meet in Sharjah.,2737,0,
1499,Fashion,Business Bay,individual,1,Adidas Model Z 512GB - with box,Used. No issues. Can meet in Business Bay.,1184,0,
3457,Services,Abu Dhabi,business,1,Generic Model X for sale - Good condition,Good condition. No issues. Can meet in Abu Dhabi. Contact WhatsApp +971541084021 Email: ugraham@yahoo.com,66,1,email_in_description|phone_in_description
2856,Fashion,JLT,business,1,100% ORIGINAL 🎉 NIKE MODEL Z FOR SALE - NEW,New. No issues. Can meet in JLT. Contact WhatsApp +971583769232,567,1,phone_in_description|spam_title_caps
2388,Electronics,Business Bay,individual,7,Sony Model Z 128GB Good condition,Good condition. No issues. Can meet in Business Bay.,4749,0,
2519,Laptops,Ajman,business,26,Asus Vivobook 8GB RAM 1024GB SSD - Fair,Fair. Battery good. Includes charger. Available in Ajman.,5536,0,
2671,Services,Abu Dhabi,business,21,Other Model Z 512GB - with box,Like New. No issues. Can meet in Abu Dhabi.,1589,0,
1338,Laptops,Al Barsha,individual,12,Lenovo ThinkPad 8GB RAM 256GB SSD - Used,Used. Battery good. Includes charger. Available in Al Barsha.,4259,0,
3331,Mobiles,Business Bay,individual,0,CALL NOW 🎉 XIAOMI MODEL Y 512GB FAIR,Fair. No issues. Can meet in Business Bay.,1041,1,new_listing_fast_post|price_too_low|spam_title_caps
2188,Bikes,Dubai Marina,business,8,Yamaha Model Y 128GB - with box,New. No issues. Can meet in Dubai Marina.,11011,0,
1028,Laptops,Sharjah,individual,4,HP Pavilion for sale - Used,Used. Battery good. Includes charger. Available in Sharjah.,1199,0,
2540,Bikes,Downtown Dubai,individual,22,Honda Model Z for sale - Good condition,Good condition. No issues. Can meet in Downtown Dubai.,17942,0,
2217,Furniture,Abu Dhabi,individual,23,Coffee table - Like New,Coffee table in Like New. Pickup from Abu Dhabi.,1563,0,
3030,Services,Al Barsha,individual,1,BEST PRICE 🎉 OTHER MODEL X 256GB - WITH BOX,Fair. No issues. Can meet in Al Barsha. Contact WhatsApp +971599509903,1748,1,new_listing_fast_post|phone_in_description|spam_title_caps
1794,Bikes,Ajman,business,0,Kawasaki Model Y for sale - Good condition,Good condition. No issues. Can meet in Ajman.,3578,0,
1945,Bikes,Deira,individual,23,Yamaha Model X 512GB - with box,Good condition. No issues. Can meet in Deira.,16984,0,
2416,Bikes,Abu Dhabi,individual,11,Suzuki Model Y for sale - Like New,Like New. No issues. Can meet in Abu Dhabi.,15094,0,
1169,Cars,Ajman,individual,25,2019 Toyota Land Cruiser - 192304km,Good condition. Well maintained. Service history available. Located in Ajman.,70267,0,
3094,Apartments,Bur Dubai,individual,15,LIMITED OFFER 😱 4BR APARTMENT IN BUR DUBAI - FURNISHED,4 bedroom apartment in Bur Dubai. Furnished. Ready to move. Family building.,1306,1,price_too_low|spam_title_caps
2676,Jobs,Downtown Dubai,individual,11,Other Model Z 512GB - with box,Used. No issues. Can meet in Downtown Dubai.,0,0,
2197,Laptops,Abu Dhabi,business,7,Apple MacBook Pro 32GB RAM 512GB SSD - Good condition,Good condition. Battery good. Includes charger. Available in Abu Dhabi.,1452,0,
2542,Fashion,Dubai Marina,business,22,Nike Model X 64GB - with box,Fair. No issues. Can meet in Dubai Marina.,877,0,
2253,Cars,Downtown Dubai,individual,26,2011 Honda Model X 68356km - New,New. Well maintained. Service history available. Located in Downtown Dubai.,44847,0,
2276,Furniture,Ajman,business,12,Bed frame - New,Bed frame in New. Pickup from Ajman.,1019,0,
1912,Electronics,JLT,individual,17,Sony Model Y 512GB - with box,Good condition. No issues. Can meet in JLT.,3132,0,
1491,Jobs,Dubai Marina,business,7,Generic Model Y 256GB Like New,Like New. No issues. Can meet in Dubai Marina.,0,0,
1953,Electronics,JLT,individual,11,LG Model Y 128GB - with box,Fair. No issues. Can meet in JLT.,2897,0,
2097,Jobs,Ajman,business,11,Other Model Z for sale - New,New. No issues. Can meet in Ajman.,0,0,
2032,Cars,Deira,individual,27,2020 Nissan X-Trail - 93407km,New. Well maintained. Service history available. Located in Deira.,49731,0,
1587,Laptops,Dubai Marina,individual,10,Asus ROG for sale - Used,Used. Battery good. Includes charger. Available in Dubai Marina.,6693,0,
1750,Jobs,Dubai Marina,business,9,Other Model Y 64GB Used,Used. No issues. Can meet in Dubai Marina.,0,0,
1657,Apartments,Abu Dhabi,business,5,2 bedroom apartment for rent in Abu Dhabi,2 bedroom apartment in Abu Dhabi. Unfurnished. Ready to move. Family building.,9563,0,
2866,Fashion,Al Barsha,individual,1,Zara Model X 128GB - with box,New. No issues. Can meet in Al Barsha. Email: teresa28@gmail.com,1198,1,email_in_description|new_listing_fast_post
1234,Mobiles,Downtown Dubai,business,25,Xiaomi Model X for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,2826,0,
1732,Cars,Al Barsha,individual,7,2014 Kia Model Z - 212439km,Good condition. Well maintained. Service history available. Located in Al Barsha.,67097,0,
3492,Mobiles,Dubai Marina,business,12,Xiaomi Model Y 512GB - with box,Like New. No issues. Can meet in Dubai Marina. Contact WhatsApp +971518925877 offer offer offer offer offer offer offer offer offer offer offer offer,295,1,phone_in_description|price_too_low|repeated_words
